Venue_id,Total_Nbr_of_Items,Total_Price,Date_diff,Week_day_numeric,Nbr_trips_per_wk,Nbr_items_per_wk,Nbr_items_wk_perc,Expenditure_per_wk,Total_Exp_wk_perc,hour,Part_of_day_num,Payment_Type_num,Card_Source_num,Bread_receipt,Bread_wk,Bread_wk_perc,Bread_exp_receipt,Bread_exp_wk,Bread_wk_exp_perc,Cooked_meats_receipt,Cooked_meats_wk,Cooked_meats_wk_perc,Cooked_meats_exp_receipt,Cooked_meats_exp_wk,Raw_meats_receipt,Raw_meats_wk,Raw_meats_wk_perc,Raw_meats_exp_receipt,Raw_meats_exp_wk,Raw_meats_wk_exp_perc,Eating_out_receipt,Eating_out_wk,Eating_out_wk_perc,Eating_out_exp_receipt,Eating_out_exp_wk,Eating_out_wk_exp_perc,Snacks_receipt,Snacks_wk,Snacks_wk_perc,Snacks_exp_receipt,Snacks_exp_wk,Snacks_wk_exp_perc,Drinks_receipt,Drinks_wk,Drinks_wk_perc,Drinks_exp_receipt,Drinks_exp_wk,Drinks_wk_exp_perc,Vegetables_receipt,Vegetables_wk,Vegetables_wk_perc,Vegetables_exp_receipt,Vegetables_exp_wk,Vegetables_wk_exp_perc,Fruit_receipt,Fruit_wk,Fruit_wk_perc,Fruit_exp_receipt,Fruit_exp_wk,Fruit_wk_exp_perc,Cooking_base_receipt,Cooking_base_wk,Cooking_base_wk_perc,Cooking_base_exp_receipt,Cooking_base_exp_wk,Cooking_base_wk_exp_perc,Dairy_produce_receipt,Dairy_produce_wk,Dairy_produce_wk_perc,Dairy_produce_exp_receipt,Dairy_produce_exp_wk,Dairy_produce_wk_exp_perc,Seasoning_receipt,Seasoning_wk,Seasoning_wk_perc,Seasoning_exp_receipt,Seasoning_exp_wk,Seasoning_wk_exp_perc,Breakfast_receipt,Breakfast_wk,Breakfast_wk_perc,Breakfast_exp_receipt,Breakfast_exp_wk,Breakfast_wk_exp_perc,Transport_wk,Transport_wk_perc,Transport_exp_receipt,Transport_exp_wk,Transport_wk_exp_perc,DIY_receipt,DIY_wk,DIY_wk_perc,DIY_exp_receipt,DIY_exp_wk,DIY_wk_exp_perc,Electronics_receipt,Electronics_wk,Electronics_wk_perc,Electronics_exp_receipt,Electronics_exp_wk,Electronics_wk_exp_perc,Education_receipt,Education_wk,Education_wk_perc,Education_exp_receipt,Education_exp_wk,Education_wk_exp_perc,Tech_and_services_receipt,Tech_and_services_wk,Tech_and_services_wk_perc,Tech_and_services_exp_receipt,Tech_and_services_exp_wk,Tech_and_services_wk_exp_perc,Cosmetics_and_selfcare_receipt,Cosmetics_and_selfcare_wk,Cosmetics_and_selfcare_wk_perc,Cosmetics_and_selfcare_exp_receipt,Cosmetics_and_selfcare_exp_wk,Cosmetics_and_selfcare_wk_exp_perc,Clothes_and_shoes_receipt,Clothes_and_shoes_wk,Clothes_and_shoes_wk_perc,Clothes_and_shoes_exp_receipt,Clothes_and_shoes_exp_wk,Clothes_and_shoes_wk_exp_perc,House_and_kitchen_receipt,House_and_kitchen_wk,House_and_kitchen_wk_perc,House_and_kitchen_exp_receipt,House_and_kitchen_exp_wk,House_and_kitchen_wk_exp_perc
13,1.0,1.19,0.0,3,6.0,25.0,0.04,49.6,0.0239919354838709,15,2,1,2,0,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,1,2,0.5,1.19,2.18,0.5458715596330276,0,9,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1,12.0,13.35,1.0,6,5.0,29.0,0.4137931034482758,43.67,0.3057018548202427,8,1,0,0,1,4,0.25,0.49,1.96,0.25,0,0,0.0,0.0,0.0,2,3,0.6666666666666666,11.94,14.3,1.66993006993007,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,1,2,0.5,0.99,1.98,0.5,3,8,0.375,7.86,15.66,1.5057471264367817,0,1,0.0,0.0,0.0,0.0,2,2,1.0,1.72,1.72,2.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,3,0.3333333333333333,0.99,1.97,0.5025380710659898,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1,18.0,16.6,4.0,7,2.0,27.0,0.6666666666666666,23.98,0.6922435362802336,12,2,0,0,1,2,0.5,0.89,1.78,0.5,0,0,0.0,0.0,0.0,2,3,0.6666666666666666,11.94,14.3,1.66993006993007,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,10,13,0.7692307692307693,59.8,76.5,7.816993464052287,0,1,0.0,0.0,0.0,0.0,1,1,1.0,0.39,0.39,1.0,1,1,1.0,0.75,0.75,1.0,1,2,0.5,0.65,0.92,0.7065217391304348,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,1,1.0,0.98,0.98,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1,21.809999999999945,27.17,4.0,6,2.0,27.0,0.8148148148148148,31.32,0.8674968071519796,16,2,0,0,1,2,0.5,0.45,0.94,0.4787234042553192,0,0,0.0,0.0,0.0,2,2,1.0,11.86,11.86,2.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3,3,1.0,33.51,33.51,3.0,10,10,1.0,50.0,50.0,10.0,0,0,0.0,0.0,0.0,0.0,2,2,1.0,3.68,3.68,2.0,0,0,0.0,0.0,0.0,0.0,1,1,1.0,0.69,0.69,1.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,3,0.3333333333333333,0.49,1.47,0.3333333333333333,0,0,0.0,0.0,0.0,0.0,1,1,1.0,0.65,0.65,1.0
1,12.0,11.94,3.0,6,3.0,31.0,0.3870967741935484,25.28,0.4723101265822784,12,2,0,0,2,4,0.5,1.96,3.92,1.0,0,0,0.0,0.0,0.0,1,2,0.5,3.09,5.58,0.553763440860215,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2,3,0.6666666666666666,4.74,5.73,0.8272251308900523,7,13,0.5384615384615384,21.91,40.74,3.764604810996564,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1,6.0,6.34,3.0,3,4.0,28.0,0.2142857142857142,39.73,0.1595771457337024,8,1,0,0,1,3,0.3333333333333333,0.99,2.77,0.3574007220216606,1,1,1.0,1.45,1.45,2,4,0.5,4.72,15.619999999999996,0.6043533930857875,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,8,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2,4,0.5,1.54,3.12,0.4935897435897435,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
10,1.0,32.99,19.0,1,1.0,1.0,1.0,32.99,1.0,8,1,0,4,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,1,1.0,32.99,32.99,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1,19.0,13.11,1.0,4,5.0,35.0,0.5428571428571428,44.87,0.2921774013817695,9,1,0,0,1,1,1.0,0.89,0.89,1.0,1,1,1.0,1.59,1.59,1,1,1.0,1.18,1.18,1.0,0,0,0.0,0.0,0.0,0.0,6,6,1.0,13.14,13.14,6.0,0,1,0.0,0.0,0.0,0.0,7,7,1.0,28.49,28.49,7.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2,2,1.0,3.0,3.0,2.0,0,0,0.0,0.0,0.0,0.0,1,1,1.0,1.69,1.69,1.0,0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,9,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0
2,1.0,10.99,2.0,4,5.0,20.0,0.05,22.69,0.4843543411194358,7,0,0,0,0,4,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1,1.0,10.99,10.99,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
3,5.0,13.15,1.0,4,5.0,42.0,0.119047619047619,73.53999999999999,0.1788142507478923,11,1,0,0,0,3,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,5,6,0.8333333333333334,10.18499999999992,13.64,0.9640762463343108,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
3,4.0,6.1,3.0,4,4.0,36.0,0.1111111111111111,44.17,0.1381027846954947,10,1,0,0,0,3,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0,5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,10,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3,3,1.0,6.0,6.0,1.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1,10.0,8.54,2.0,4,3.0,26.0,0.3846153846153846,22.66,0.3768755516328331,12,2,0,0,0,2,0.0,0.0,0.0,0.0,1,2,0.5,1.39,2.78,2,4,0.5,4.72,13.26,0.7119155354449472,0,0,0.0,0.0,0.0,0.0,2,4,0.5,1.24,2.84,0.8732394366197184,0,0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,1,1,1.0,0.79,0.79,1.0,0,0,0.0,0.0,0.0,0.0,2,4,0.5,3.08,6.16,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2,2,1.0,1.84,1.84,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
53,1.0,9.99,1.0,4,6.0,25.0,0.04,49.6,0.2014112903225806,18,3,0,3,0,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,9,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,2,0.5,9.99,19.98,0.5,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
53,1.0,12.99,0.0,1,8.0,37.0,0.027027027027027,114.98,0.1129761697686554,19,3,0,3,0,2,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,18,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,1,4,0.25,12.99,27.98,0.25,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1,7.0,4.04,1.0,7,5.0,29.0,0.2413793103448276,43.67,0.0925120219830547,14,2,0,0,1,4,0.25,0.49,1.96,0.25,0,0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,5,8,0.625,13.0,26.1,2.490421455938697,1,1,1.0,0.95,0.95,1.0,0,2,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1,2.0,0.98,0.0,1,5.0,23.0,0.0869565217391304,57.37,0.0170820986578351,12,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,12,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2,3,0.6666666666666666,0.98,1.47,0.6666666666666666,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1,7.0,5.89,3.0,2,6.0,27.0,0.2592592592592592,27.39,0.2150419861263234,11,1,1,2,1,3,0.3333333333333333,0.99,3.73,0.2654155495978552,1,1,1.0,1.45,1.45,1,4,0.25,1.18,8.43,0.1399762752075919,0,0,0.0,0.0,0.0,0.0,2,6,0.3333333333333333,1.46,4.38,0.6666666666666666,0,2,0.0,0.0,0.0,0.0,0,5,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2,2,1.0,3.08,3.08,2.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0
1,19.0,11.81,1.0,2,3.0,35.0,0.5428571428571428,34.11,0.346232776311932,8,1,0,0,1,2,0.5,0.89,1.78,0.5,1,1,1.0,1.59,1.59,1,2,0.5,1.18,2.36,0.5,0,0,0.0,0.0,0.0,0.0,6,6,1.0,2.19,2.19,1.0,0,1,0.0,0.0,0.0,0.0,8,11,0.7272727272727273,35.68,50.8,5.618897637795275,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2,5,0.4,3.0,7.58,0.7915567282321899,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
12,1.0,3.29,0.0,5,3.0,3.0,0.3333333333333333,17.16,0.1917249417249417,13,2,0,3,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,2,0.5,3.29,6.27,0.5247208931419458,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1,11.0,9.81,3.0,4,2.0,12.0,0.9166666666666666,18.06,0.5431893687707641,9,1,0,0,1,1,1.0,0.89,0.89,1.0,1,1,1.0,1.59,1.59,1,1,1.0,1.18,1.18,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,1,1.0,0.99,0.99,1.0,6,6,1.0,20.82,20.82,6.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,1,1.0,1.69,1.69,1.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
12,1.0,9.98,23.0,3,1.0,1.0,1.0,9.98,1.0,17,2,0,3,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1,8.0,8.15,2.0,6,2.0,21.0,0.3809523809523809,17.64,0.4620181405895692,13,2,0,0,1,2,0.5,0.99,1.98,0.5,1,2,0.5,1.45,2.9,1,2,0.5,1.18,2.36,0.5,0,0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,1,1,1.0,0.99,0.99,1.0,0,0,0.0,0.0,0.0,0.0,1,1,1.0,1.19,1.19,1.0,0,0,0.0,0.0,0.0,0.0,2,4,0.5,3.0,6.0,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,3,0.3333333333333333,0.85,3.03,0.2805280528052805,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1,21.809999999999945,20.64,1.0,4,5.0,42.0,0.5476190476190477,277.55549999999647,0.0586763702524448,17,2,0,1,1,2,0.5,0.89,1.78,0.5,1,1,1.0,2.99,2.99,1,3,0.3333333333333333,1.18,6.85,0.1722627737226277,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,1,1.0,0.99,0.99,1.0,11,18,0.6111111111111112,69.52000000000001,109.12,7.008064516129032,1,2,0.5,1.39,2.34,0.594017094017094,1,3,0.3333333333333333,0.39,0.74,0.5270270270270271,2,2,1.0,2.48,2.48,2.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
12,1.0,6.99,4.0,7,2.0,12.0,0.0833333333333333,15.14,0.4616908850726552,8,1,0,3,0,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,1,1.0,6.99,6.99,1.0,0,0,0.0,0.0,0.0,0.0
22,1.0,15.94,3.0,3,5.0,35.0,0.0285714285714285,44.87,0.3552484956541119,21,4,0,4,0,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,9,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,3,0.3333333333333333,15.94,18.12,0.879690949227373
1,9.0,4.37,1.0,5,10.0,32.0,0.28125,69.44,0.0629320276497695,19,3,0,0,0,2,0.0,0.0,0.0,0.0,1,3,0.3333333333333333,1.45,10.56,0,1,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,8,9,0.8888888888888888,2.92,4.37,0.6681922196796338,0,1,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0
1,10.0,5.8,2.0,1,5.0,42.0,0.238095238095238,73.53999999999999,0.0788686429154201,10,1,0,0,1,3,0.3333333333333333,0.99,2.97,0.3333333333333333,1,3,0.3333333333333333,1.45,4.35,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2,6,0.3333333333333333,1.46,4.38,0.6666666666666666,0,2,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,3,3,1.0,1.8000000000000005,1.8000000000000005,3.0,2,6,0.3333333333333333,3.08,9.24,0.6666666666666666,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,1,6,0.1666666666666666,0.49,13.64,0.0359237536656891,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
