Date_diff,Nbr_items_per_wk,Expenditure_per_wk,Total_Exp_wk_perc,AVG_exp_item_per_wk,Bread_wk,Cooked_meats_wk,Raw_meats_wk,Eating_out_wk,Snacks_wk,Drinks_wk,Vegetables_wk,Fruit_wk,Cooking_base_wk,Dairy_produce_wk,Breakfast_wk,Transport_wk,Tech_and_services_wk,Cosmetics_and_selfcare_wk,House_and_kitchen_wk,Trips_response_lt_5,prediction_label,prediction_prob
0.0,34,31.42,0.6559516231699554,0.9241176470588236,1,2,4,0,6,0,4,1,1,3,0,0,0,2,0,1,1.0,0.9993931729078628
2.0,50,56.18,0.2007831968672125,1.1236,0,0,3,0,14,4,17,0,3,0,0,0,0,3,0,0,0.0,0.015584095693609076
1.0,6,552.49,0.0028959800177378,92.08166666666666,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0.0,0.005495093033834202
2.0,23,53.62,0.0736665423349496,2.331304347826087,2,0,3,0,0,2,6,0,2,1,0,0,0,3,1,1,1.0,0.9965862374880893
2.0,11,22.96,0.0696864111498257,2.0872727272727274,0,0,0,3,4,4,0,1,0,0,0,0,0,0,0,0,0.0,0.0024799126415437707
0.0,56,125.01,0.1591872650187984,2.232321428571429,0,5,3,9,11,7,1,3,0,1,0,2,0,8,0,0,0.0,0.0008423058179977271
0.0,34,54.92,0.1201747997086671,1.6152941176470588,1,2,3,0,6,6,11,2,0,0,0,0,0,3,0,0,0.0,0.007142391229925952
1.0,47,133.27,0.013506415547385,2.8355319148936173,1,3,3,0,7,3,11,3,0,2,4,0,0,0,0,0,0.0,0.0009667007772416723
2.0,38,139.14,0.0127210004312203,3.6615789473684215,1,2,2,0,0,3,6,4,1,3,2,0,0,0,0,0,0.0,0.0009539063759289852
1.0,35,29.380000000000003,0.4281824370319945,0.8394285714285715,2,4,3,0,7,2,6,0,3,3,0,0,0,1,0,1,1.0,0.9992140965253498
1.0,40,41.44,0.1587837837837838,1.036,1,2,4,0,5,6,13,0,0,2,0,0,0,2,0,0,1.0,0.18796832107889144
0.0,36,172.27,0.075404887676322,4.785277777777778,2,0,3,0,0,6,11,0,3,2,0,0,2,1,0,0,0.0,0.0029188148617687085
1.0,23,53.62,0.1016411786646773,2.331304347826087,2,0,3,0,0,2,6,0,2,1,0,0,0,3,1,1,1.0,0.997410444488661
3.0,24,49.84,0.1466693418940609,2.0766666666666667,3,2,2,0,4,1,1,1,0,3,0,0,1,0,0,1,1.0,0.999149486599512
1.0,34,54.92,0.1019664967225054,1.6152941176470588,1,2,3,0,6,6,11,2,0,0,0,0,0,3,0,0,0.0,0.00927416429510189
2.0,25,28.55,0.2329246935201401,1.142,0,0,2,0,6,2,4,1,2,0,3,0,0,4,0,0,0.0,0.00401830725730935
0.0,44,129.13,0.061953070549059,2.934772727272727,1,2,3,0,7,3,11,1,0,1,5,0,1,1,0,0,0.0,0.0011516963458240673
2.0,42,65.2,0.4651840490797546,1.5523809523809524,2,1,4,0,12,0,4,0,1,2,0,0,0,1,0,1,1.0,0.9962815297939692
1.0,53,55.21,0.0979894946567651,1.0416981132075471,2,4,2,0,11,12,11,1,1,3,0,0,0,0,0,0,0.0,0.05910867722294042
3.0,31,102.91,0.1985229812457487,3.3196774193548384,2,2,2,0,0,3,10,0,0,2,5,0,1,1,0,1,1.0,0.9951991129491342
0.0,25,49.6,0.1610887096774193,1.984,1,1,2,1,2,2,9,0,1,1,1,0,0,1,0,0,0.0,0.005365878149390474
0.0,33,70.48,0.3135641316685584,2.135757575757576,0,0,3,1,1,5,12,0,1,0,0,0,0,1,0,0,0.0,0.0030280174798049324
3.0,36,161.66,0.0865396511196338,4.490555555555556,1,1,3,0,4,1,10,4,0,1,5,0,1,1,0,0,0.0,0.03283141005217768
4.0,15,34.34,0.7277227722772277,2.289333333333333,1,1,1,3,0,0,5,0,0,1,1,0,0,0,0,1,1.0,0.9987180058972385
0.0,50,57.5,0.3038260869565217,1.15,3,3,4,0,4,2,7,5,7,3,0,0,0,3,0,0,0.0,0.019607894346361742
0.0,31,102.91,0.1650957147021669,3.3196774193548384,2,2,2,0,0,3,10,0,0,2,5,0,1,1,0,1,1.0,0.9892255537809929
0.0,28,172.09,0.1568946481492242,6.146071428571429,1,2,1,0,6,2,0,0,0,2,1,3,0,3,3,0,0.0,0.00262610249045191
3.0,29,33.03,0.3024523160762942,1.1389655172413793,2,2,3,0,4,1,8,1,0,4,0,0,0,0,0,1,1.0,0.9997353719613472
2.0,30,53.4,0.149812734082397,1.78,1,2,2,0,9,1,8,0,0,1,4,0,0,0,0,1,1.0,0.995061892527201
3.0,21,22.97,1.0,1.0938095238095238,1,1,3,0,6,0,6,0,0,2,0,0,0,1,0,1,1.0,0.9982479572872153
5.0,6,552.49,0.010859925066517,92.08166666666666,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0.0,0.014026828153494656
4.0,63,175.43,0.0570027931368637,2.7846031746031747,2,2,5,0,6,14,15,1,0,0,0,0,0,3,1,0,0.0,0.00036293994191261323
1.0,44,46.95,0.2432374866879659,1.0670454545454546,1,3,3,1,13,6,7,3,0,2,0,0,0,0,0,0,0.0,0.03225096100637109
2.0,45,48.7,0.1322381930184805,1.0822222222222222,3,2,6,0,6,4,15,1,0,1,0,0,0,3,0,0,0.0,0.036826623390160275
0.0,47,63.93,0.0836852807758485,1.3602127659574468,1,2,7,0,3,10,6,1,1,2,0,0,0,3,2,0,0.0,0.0017272469113937484
0.0,31,2683.7200000000003,0.0059805046726186,86.57161290322581,1,2,1,0,6,4,2,1,0,1,0,0,2,4,0,0,0.0,0.001198375684507374
1.0,47,73.75,0.135593220338983,1.569148936170213,3,1,4,0,6,2,21,0,4,2,0,0,1,2,0,0,0.0,0.004738507448320811
3.0,26,85.36,0.3977272727272727,3.2830769230769232,3,2,2,0,2,1,7,1,1,3,0,0,0,0,0,0,1.0,0.20020770152032982
1.0,31,29.12,0.40625,0.9393548387096772,1,1,2,1,8,3,10,0,0,1,0,0,0,1,1,0,0.0,0.03177625986623443
3.0,63,175.43,0.1108704326511999,2.7846031746031747,2,2,5,0,6,14,15,1,0,0,0,0,0,3,1,0,0.0,0.0004359773124487209
1.0,33,562.5,0.00176,17.045454545454547,1,3,2,0,8,4,4,1,0,2,0,0,0,4,0,0,0.0,0.0003325935132836641
2.0,32,31.55,0.0364500792393026,0.9859375,4,1,1,0,2,1,13,1,0,2,0,0,0,4,0,0,0.0,0.01553693418706943
0.0,44,129.13,0.1469062185394563,2.934772727272727,1,2,3,0,7,3,11,1,0,1,5,0,1,1,0,0,0.0,0.003445436496647101
4.0,27,23.98,0.6922435362802336,0.8881481481481481,2,0,3,0,0,0,13,1,1,1,1,0,0,1,0,1,1.0,0.9992713755303398
0.0,25,28.55,0.0739054290718038,1.142,0,0,2,0,6,2,4,1,2,0,3,0,0,4,0,0,0.0,0.002676089288666932
1.0,25,224.9,0.0077367718986216,8.996,0,0,2,1,0,3,7,1,2,0,0,0,0,0,1,0,0.0,0.0007857577477481598
1.0,21,19.3,0.3383419689119171,0.9190476190476192,1,2,1,0,8,4,1,0,0,2,0,0,0,0,0,0,0.0,0.032293782822629714
0.0,31,29.12,0.0686813186813186,0.9393548387096772,1,1,2,1,8,3,10,0,0,1,0,0,0,1,1,0,0.0,0.010416029996191263
1.0,23,193.77,0.1237549672291892,8.424782608695653,2,2,1,0,1,2,7,0,0,2,0,0,2,0,0,0,0.0,0.010668334848101865
1.0,53,55.21,0.0179315341423655,1.0416981132075471,2,4,2,0,11,12,11,1,1,3,0,0,0,0,0,0,0.0,0.02682596472253239
31.0,1,32.99,1.0,32.99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.0,0.9999226707658293
0.0,28,86.94,0.5175983436853002,3.105,1,1,4,0,1,3,10,1,0,1,3,0,0,0,0,0,0.0,0.11278124964348826
0.0,23,111.84,0.2684191702432045,4.862608695652174,0,0,1,0,3,2,8,3,1,0,0,2,0,0,0,0,0.0,0.0016244620226340874
1.0,32,69.44,0.2183179723502304,2.17,2,3,1,2,9,1,6,0,0,2,0,0,0,1,1,0,0.0,0.050721418772578894
0.0,24,20.2,0.0321782178217821,0.8416666666666667,2,0,2,0,5,2,6,1,0,0,2,0,0,2,0,0,0.0,0.016957554726325774
2.0,7,13.34,0.232383808095952,1.9057142857142857,0,0,0,0,0,0,2,1,0,0,3,0,0,0,0,1,1.0,0.999718393203031
0.0,42,43.38,0.4253112033195021,1.0328571428571427,2,2,4,0,0,5,11,1,7,2,0,0,0,1,1,0,1.0,0.43943173118501727
0.0,33,70.48,0.0993189557321225,2.135757575757576,0,0,3,1,1,5,12,0,1,0,0,0,0,1,0,0,0.0,0.0017856241201416431
1.0,46,113.94,0.0874144286466561,2.4769565217391305,2,4,3,0,6,1,9,3,0,6,0,0,0,4,0,0,0.0,0.002531750325019611
3.0,11,22.96,0.0348432055749128,2.0872727272727274,0,0,0,3,4,4,0,1,0,0,0,0,0,0,0,0,0.0,0.004039457967994028
1.0,66,77.28,0.217391304347826,1.170909090909091,3,3,6,0,14,10,14,0,4,3,0,0,0,2,0,0,0.0,0.0033099538030392037
4.0,19,66.75,0.1228464419475655,3.513157894736842,0,0,2,0,2,1,4,1,0,0,3,0,1,3,0,1,1.0,0.9995642220117498
2.0,36,44.17,0.3246547430382613,1.2269444444444444,3,3,5,0,0,1,10,0,1,7,0,0,0,3,0,1,1.0,0.9975518237666942
1.0,4,28.69,0.2059951202509585,7.172499999999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.0,0.999816627154306
2.0,24,20.2,0.1831683168316832,0.8416666666666667,2,0,2,0,5,2,6,1,0,0,2,0,0,2,0,0,0.0,0.04605566563943078
1.0,36,81.63,0.2492956021070685,2.2675,1,1,2,0,9,1,6,1,1,2,3,0,0,0,1,0,1.0,0.2356199901106137
0.0,32,866.5,0.0070628967109059,27.078125,3,2,2,5,0,2,0,0,0,1,0,0,1,4,0,0,0.0,0.0022418596045980766
0.0,26,36.44,0.3068057080131723,1.4015384615384614,2,1,3,0,6,0,9,0,0,3,0,0,0,0,0,1,1.0,0.9996872776910232
0.0,45,63.38,0.1311139160618492,1.4084444444444444,1,2,3,1,14,4,6,1,2,1,0,0,1,1,1,0,0.0,0.0031885883199169076
1.0,22,45.45,0.0327832783278327,2.065909090909091,1,1,1,0,4,1,5,1,0,1,0,0,0,0,0,1,1.0,0.9984049654129824
3.0,46,113.94,0.0949622608390381,2.4769565217391305,2,4,3,0,6,1,9,3,0,6,0,0,0,4,0,0,0.0,0.004681509287146418
1.0,21,40.260000000000005,0.0322901142573273,1.9171428571428573,1,2,2,0,6,1,0,2,0,2,0,0,0,0,0,0,0.0,0.021099021562779027
1.0,11,42.03,0.0190340233166785,3.820909090909091,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0004768501281214461
0.0,7,57.040000000000006,0.8588709677419354,8.14857142857143,1,1,1,0,2,0,0,0,0,0,0,0,1,0,0,1,1.0,0.9989137013429348
2.0,43,267.74,0.1232165533726749,6.2265116279069765,2,2,3,0,6,1,8,1,1,1,1,0,1,3,0,0,0.0,0.013194765083213118
0.0,35,88.77,0.4499267770643235,2.536285714285714,2,1,4,0,2,2,13,2,0,2,1,0,0,2,1,0,0.0,0.02027626193446395
0.0,42,73.53999999999999,0.1788142507478923,1.7509523809523808,3,3,3,0,6,2,6,2,3,6,0,0,1,6,0,0,0.0,0.0013565521708623046
1.0,26,121.95,0.0900369003690036,4.690384615384615,0,0,1,0,10,3,3,0,0,0,0,3,0,0,0,0,0.0,0.0007207288215298536
0.0,50,57.5,0.1066086956521739,1.15,3,3,4,0,4,2,7,5,7,3,0,0,0,3,0,0,0.0,0.008962526034866084
1.0,47,63.93,0.1008916001877053,1.3602127659574468,1,2,7,0,3,10,6,1,1,2,0,0,0,3,2,0,0.0,0.0035263771133981427
1.0,43,64.54,0.0570189030058878,1.5009302325581395,2,2,4,0,6,15,3,4,3,1,0,0,1,2,0,0,0.0,0.003982861924435486
3.0,30,162.45,0.0923361034164358,5.415,1,1,5,2,0,4,5,4,0,1,0,2,0,2,0,0,0.0,0.003409971597361399
1.0,33,70.48,0.0283768444948921,2.135757575757576,0,0,3,1,1,5,12,0,1,0,0,0,0,1,0,0,0.0,0.0016484498309874843
0.0,56,125.01,0.0685545156387489,2.232321428571429,0,5,3,9,11,7,1,3,0,1,0,2,0,8,0,0,0.0,0.0006518657122341898
1.0,34,54.92,0.0356882738528769,1.6152941176470588,1,2,3,0,6,6,11,2,0,0,0,0,0,3,0,0,0.0,0.008118105764740915
1.0,20,22.69,0.1211987659762009,1.1345,4,0,2,0,1,2,3,1,0,0,0,0,0,5,0,0,0.0,0.0022702907440639796
1.0,39,140.49,0.0519609936650295,3.6023076923076927,1,1,3,3,4,5,4,0,0,2,0,0,0,0,1,0,0.0,0.000618654087127318
0.0,31,2683.7200000000003,0.4840296305128701,86.57161290322581,1,2,1,0,6,4,2,1,0,1,0,0,2,4,0,0,0.0,0.0035216281468577445
2.0,39,140.49,0.0492561748167129,3.6023076923076927,1,1,3,3,4,5,4,0,0,2,0,0,0,0,1,0,0.0,0.0013957604026170257
2.0,24,273.65000000000003,0.9303124429015164,11.402083333333335,1,1,2,0,8,1,5,0,0,1,1,0,2,1,0,1,1.0,0.9991777118692826
0.0,45,63.38,0.0741558851372672,1.4084444444444444,1,2,3,1,14,4,6,1,2,1,0,0,1,1,1,0,0.0,0.0026757033847048476
1.0,45,63.38,0.1235405490691069,1.4084444444444444,1,2,3,1,14,4,6,1,2,1,0,0,1,1,1,0,0.0,0.0039848608044047076
0.0,52,116.05,0.1072813442481688,2.231730769230769,1,3,3,2,3,6,16,2,6,3,0,0,0,0,0,0,0.0,0.0008760370927117768
0.0,46,165.28,0.2123668925459826,3.59304347826087,2,2,2,5,12,8,0,1,0,1,0,1,0,4,1,0,0.0,0.0029159866841704123
1.0,37,70.74000000000001,0.4379417585524455,1.911891891891892,1,4,1,0,8,4,5,5,1,2,0,0,0,0,1,0,0.0,0.010292696201368506
0.0,11,22.96,0.0587979094076655,2.0872727272727274,0,0,0,3,4,4,0,1,0,0,0,0,0,0,0,0,0.0,0.0008480047227476135
0.0,37,70.74000000000001,0.021063047780605,1.911891891891892,1,4,1,0,8,4,5,5,1,2,0,0,0,0,1,0,0.0,0.003035112200539215
2.0,25,57.53999999999999,0.3501911713590546,2.3016,2,2,1,0,4,1,8,3,0,1,0,0,0,2,0,1,1.0,0.9994994651905992
0.0,32,31.55,0.3169572107765451,0.9859375,4,1,1,0,2,1,13,1,0,2,0,0,0,4,0,0,0.0,0.012324226784636702
2.0,46,40.2,0.113681592039801,0.8739130434782609,2,2,5,0,6,9,10,3,0,3,0,0,0,1,0,1,1.0,0.992356313723433
1.0,41,74.71000000000001,0.2678356311069468,1.82219512195122,2,2,4,0,5,1,11,2,1,2,3,1,0,0,0,0,0.0,0.005822600290339866
1.0,25,224.9,0.0077367718986216,8.996,0,0,2,1,0,3,7,1,2,0,0,0,0,0,1,0,0.0,0.0007857577477481598
2.0,33,29.24,0.1292749658002736,0.886060606060606,5,1,2,0,3,2,8,0,0,2,0,0,0,3,0,0,0.0,0.06735027150701706
4.0,15,34.34,0.7277227722772277,2.289333333333333,1,1,1,3,0,0,5,0,0,1,1,0,0,0,0,1,1.0,0.9987180058972385
1.0,53,55.21,0.1709835174787176,1.0416981132075471,2,4,2,0,11,12,11,1,1,3,0,0,0,0,0,0,0.0,0.05789388087306304
1.0,36,81.63,0.2492956021070685,2.2675,1,1,2,0,9,1,6,1,1,2,3,0,0,0,1,0,1.0,0.2356199901106137
2.0,24,273.65000000000003,0.9303124429015164,11.402083333333335,1,1,2,0,8,1,5,0,0,1,1,0,2,1,0,1,1.0,0.9991777118692826
1.0,24,49.84,0.6619181380417335,2.0766666666666667,3,2,2,0,4,1,1,1,0,3,0,0,1,0,0,1,1.0,0.9983762933391677
1.0,41,40.54,0.1134681795757276,0.988780487804878,1,1,3,0,8,6,13,3,0,1,3,0,0,0,2,1,1.0,0.9981911355167238
1.0,17,70.26,0.6972672929120409,4.132941176470588,0,1,1,0,1,2,5,3,0,1,1,0,1,1,0,1,1.0,0.9683399593252865
2.0,39,71.66,0.3767792352777002,1.8374358974358973,0,0,2,0,10,3,8,0,0,0,2,0,0,4,0,0,0.0,0.0020639742151085314
0.0,30,162.45,0.2469067405355494,5.415,1,1,5,2,0,4,5,4,0,1,0,2,0,2,0,0,0.0,0.0023742100874005467
1.0,40,41.44,0.1587837837837838,1.036,1,2,4,0,5,6,13,0,0,2,0,0,0,2,0,0,1.0,0.18796832107889144
5.0,32,72.31,0.1393998063891577,2.2596875,2,3,2,0,8,1,7,0,0,2,0,1,0,0,0,0,0.0,0.010699490778347854
1.0,42,65.2,0.0969325153374233,1.5523809523809524,2,1,4,0,12,0,4,0,1,2,0,0,0,1,0,1,1.0,0.9972735073518277
1.0,32,69.44,0.0629320276497695,2.17,2,3,1,2,9,1,6,0,0,2,0,0,0,1,1,0,0.0,0.02502667442213177
1.0,28,172.09,0.0339938404323319,6.146071428571429,1,2,1,0,6,2,0,0,0,2,1,3,0,3,3,0,0.0,0.0027793961656297802
1.0,11,52.32,0.2796253822629969,4.756363636363637,1,2,1,0,0,0,0,2,0,1,0,0,0,2,0,1,1.0,0.9991807134961929
0.0,41,110.23,0.0272158214642112,2.6885365853658536,2,1,4,0,0,1,18,2,0,0,0,0,0,3,0,0,0.0,0.0009146040104536131
2.0,31,29.12,0.0511675824175824,0.9393548387096772,1,1,2,1,8,3,10,0,0,1,0,0,0,1,1,0,0.0,0.018605497233086216
1.0,39,59.92,0.1747329773030707,1.5364102564102564,1,2,2,0,3,2,5,5,0,1,4,0,0,7,0,0,0.0,0.003583065510099598
3.0,41,110.23,0.10695817835435,2.6885365853658536,2,1,4,0,0,1,18,2,0,0,0,0,0,3,0,0,0.0,0.002089645964178014
0.0,32,866.5,0.0230582804385458,27.078125,3,2,2,5,0,2,0,0,0,1,0,0,1,4,0,0,0.0,0.0022418596045980766
2.0,27,32.58,0.287292817679558,1.2066666666666666,1,3,1,0,8,7,1,4,0,1,0,0,0,0,0,0,0.0,0.015646595002564802
2.0,51,55.54,0.0178249909974792,1.0890196078431371,0,2,7,0,7,4,12,0,0,3,0,0,0,1,0,0,0.0,0.060659861480327995
2.0,34,54.92,0.155863073561544,1.6152941176470588,1,2,3,0,6,6,11,2,0,0,0,0,0,3,0,0,0.0,0.010379300225422893
3.0,32,162.31,0.0292649867537428,5.0721875,1,2,4,0,3,2,4,7,0,2,0,0,0,1,0,0,0.0,0.0011651531700906522
0.0,25,28.55,0.0739054290718038,1.142,0,0,2,0,6,2,4,1,2,0,3,0,0,4,0,0,0.0,0.002676089288666932
1.0,25,49.6,0.2814516129032258,1.984,1,1,2,1,2,2,9,0,1,1,1,0,0,1,0,0,0.0,0.008548713466208592
3.0,24,49.84,0.1472712680577849,2.0766666666666667,3,2,2,0,4,1,1,1,0,3,0,0,1,0,0,1,1.0,0.999149486599512
0.0,50,57.5,0.1066086956521739,1.15,3,3,4,0,4,2,7,5,7,3,0,0,0,3,0,0,0.0,0.008962526034866084
0.0,33,29.24,0.2465800273597811,0.886060606060606,5,1,2,0,3,2,8,0,0,2,0,0,0,3,0,0,0.0,0.03924733856374034
0.0,33,70.48,0.0099318955732122,2.135757575757576,0,0,3,1,1,5,12,0,1,0,0,0,0,1,0,0,0.0,0.0011993958211191668
0.0,36,44.17,0.3980076975322617,1.2269444444444444,3,3,5,0,0,1,10,0,1,7,0,0,0,3,0,1,1.0,0.9952348926816889
2.0,11,22.96,0.0696864111498257,2.0872727272727274,0,0,0,3,4,4,0,1,0,0,0,0,0,0,0,0,0.0,0.0024799126415437707
1.0,36,172.27,0.0745341614906832,4.785277777777778,2,0,3,0,0,6,11,0,3,2,0,0,2,1,0,0,0.0,0.0036307490345955005
23.0,1,9.98,1.0,9.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.9998655212776484
1.0,22,154.93,0.4453624217388497,7.042272727272728,0,1,2,0,6,3,3,0,0,1,0,0,0,0,1,0,0.0,0.0023313587538382943
3.0,36,172.27,0.0736053868926684,4.785277777777778,2,0,3,0,0,6,11,0,3,2,0,0,2,1,0,0,0.0,0.00762872760971797
1.0,44,129.13,0.0232324014558971,2.934772727272727,1,2,3,0,7,3,11,1,0,1,5,0,1,1,0,0,0.0,0.0015247149253557368
2.0,42,73.53999999999999,0.4485994016861572,1.7509523809523808,3,3,3,0,6,2,6,2,3,6,0,0,1,6,0,0,0.0,0.0036923223728106617
2.0,26,31.94,0.5932999373825923,1.2284615384615385,1,0,5,0,7,1,5,0,0,1,5,0,0,0,1,1,1.0,0.999213939152733
0.0,52,116.05,0.0133563119345109,2.231730769230769,1,3,3,2,3,6,16,2,6,3,0,0,0,0,0,0,0.0,0.00047004462854099895
0.0,31,365.69,0.0484563428040143,11.796451612903226,2,1,2,0,1,1,13,2,0,2,0,0,0,1,0,0,0.0,0.010782750658955356
0.0,21,19.3,0.0772020725388601,0.9190476190476192,1,2,1,0,8,4,1,0,0,2,0,0,0,0,0,0,0.0,0.009215026464022625
2.0,51,55.54,0.1516024486856319,1.0890196078431371,0,2,7,0,7,4,12,0,0,3,0,0,0,1,0,0,0.0,0.1248783137592284
1.0,39,71.66,0.1807144850683784,1.8374358974358973,0,0,2,0,10,3,8,0,0,0,2,0,0,4,0,0,0.0,0.0010971895771539314
5.0,21,17.64,0.5379818594104309,0.8400000000000001,2,2,2,0,6,1,0,1,0,4,0,0,0,3,0,1,1.0,0.9944881218259534
0.0,28,86.94,0.0617667356797791,3.105,1,1,4,0,1,3,10,1,0,1,3,0,0,0,0,0,0.0,0.05109991371890654
2.0,29,46.22,0.2366940718303764,1.5937931034482755,1,1,3,0,2,3,10,1,0,1,2,1,1,2,1,0,0.0,0.0221785141039651
0.0,63,175.43,0.0683463489710995,2.7846031746031747,2,2,5,0,6,14,15,1,0,0,0,0,0,3,1,0,0.0,9.88966487327681e-05
0.0,11,22.96,0.1093205574912891,2.0872727272727274,0,0,0,3,4,4,0,1,0,0,0,0,0,0,0,0,0.0,0.000877905574568251
2.0,7,13.34,0.232383808095952,1.9057142857142857,0,0,0,0,0,0,2,1,0,0,3,0,0,0,0,1,1.0,0.999718393203031
0.0,56,125.01,0.0699944004479641,2.232321428571429,0,5,3,9,11,7,1,3,0,1,0,2,0,8,0,0,0.0,0.0006518657122341898
1.0,43,64.54,0.1791137279206693,1.5009302325581395,2,2,4,0,6,15,3,4,3,1,0,0,1,2,0,0,0.0,0.005569002719686149
3.0,27,79.7,0.6146800501882058,2.951851851851852,1,0,5,0,4,1,7,0,0,1,0,0,1,0,1,1,1.0,0.9993400047515499
1.0,46,113.94,0.1332280147446024,2.4769565217391305,2,4,3,0,6,1,9,3,0,6,0,0,0,4,0,0,0.0,0.0034475609080885017
0.0,46,165.28,0.0181510164569215,3.59304347826087,2,2,2,5,12,8,0,1,0,1,0,1,0,4,1,0,0.0,0.0014992732377394006
1.0,26,85.36,0.1493673851921274,3.2830769230769232,3,2,2,0,2,1,7,1,1,3,0,0,0,0,0,0,0.0,0.0598592235062469
1.0,47,133.27,0.0105049898701883,2.8355319148936173,1,3,3,0,7,3,11,3,0,2,4,0,0,0,0,0,0.0,0.0009667007772416723
1.0,36,161.66,0.1125819621427687,4.490555555555556,1,1,3,0,4,1,10,4,0,1,5,0,1,1,0,0,0.0,0.027696186703266682
2.0,30,31.04,0.1614046391752577,1.0346666666666666,2,1,2,0,0,0,14,1,1,3,2,0,0,2,0,1,1.0,0.9991758332933793
0.0,25,49.6,0.1306451612903225,1.984,1,1,2,1,2,2,9,0,1,1,1,0,0,1,0,0,0.0,0.0053656047496942645
2.0,31,39.49,0.0987591795391238,1.2738709677419355,2,2,5,0,2,0,7,1,1,2,3,0,0,0,0,1,1.0,0.9995963156287405
3.0,19,37.56,0.077209797657082,1.976842105263158,0,0,3,0,2,0,5,0,0,0,3,1,0,1,2,0,0.0,0.005396284529213522
0.0,31,102.91,0.1650957147021669,3.3196774193548384,2,2,2,0,0,3,10,0,0,2,5,0,1,1,0,1,1.0,0.9892255537809929
0.0,47,63.93,0.1069920225246363,1.3602127659574468,1,2,7,0,3,10,6,1,1,2,0,0,0,3,2,0,0.0,0.0024340423857009907
0.0,46,113.94,0.280849569949096,2.4769565217391305,2,4,3,0,6,1,9,3,0,6,0,0,0,4,0,0,0.0,0.006874084596475469
3.0,45,63.38,0.2199431997475544,1.4084444444444444,1,2,3,1,14,4,6,1,2,1,0,0,1,1,1,0,0.0,0.011605888284212317
1.0,31,2683.7200000000003,0.4856691458125288,86.57161290322581,1,2,1,0,6,4,2,1,0,1,0,0,2,4,0,0,0.0,0.00404516032809906
0.0,38,139.14,0.0365099899381917,3.6615789473684215,1,2,2,0,0,3,6,4,1,3,2,0,0,0,0,0,0.0,0.0004601363043414008
1.0,19,37.56,0.1464323748668796,1.976842105263158,0,0,3,0,2,0,5,0,0,0,3,1,0,1,2,0,0.0,0.003711704318646081
0.0,37,260.08,0.101161181175023,7.0291891891891884,2,2,3,7,3,0,8,0,0,1,3,5,0,0,0,0,0.0,0.0013602896409657653
0.0,32,36.35,0.0486932599724896,1.1359375,1,1,3,0,9,2,7,1,0,0,3,0,0,1,0,0,0.0,0.03755171088536941
0.0,32,31.55,0.3242472266244057,0.9859375,4,1,1,0,2,1,13,1,0,2,0,0,0,4,0,0,0.0,0.012324226784636702
0.0,7,13.34,0.5997001499250375,1.9057142857142857,0,0,0,0,0,0,2,1,0,0,3,0,0,0,0,1,1.0,0.9995778043442559
2.0,27,108.24,0.210920177383592,4.0088888888888885,2,2,4,0,0,2,4,0,1,2,0,0,1,0,1,0,0.0,0.010089865590048906
0.0,37,70.74000000000001,0.021063047780605,1.911891891891892,1,4,1,0,8,4,5,5,1,2,0,0,0,0,1,0,0.0,0.003035112200539215
0.0,41,74.71000000000001,0.0736179895596305,1.82219512195122,2,2,4,0,5,1,11,2,1,2,3,1,0,0,0,0,0.0,0.0024147002336971117
1.0,33,70.48,0.0303632236095346,2.135757575757576,0,0,3,1,1,5,12,0,1,0,0,0,0,1,0,0,0.0,0.0016485058604287773
2.0,50,56.18,0.2007831968672125,1.1236,0,0,3,0,14,4,17,0,3,0,0,0,0,3,0,0,0.0,0.015584095693609076
0.0,25,28.55,0.318739054290718,1.142,0,0,2,0,6,2,4,1,2,0,3,0,0,4,0,0,0.0,0.0030293857754802095
0.0,23,57.37,0.0170820986578351,2.4943478260869565,0,0,2,0,0,1,12,0,0,0,0,19,0,3,0,0,0.0,0.0035159238122335758
0.0,4,28.69,0.3726036946671314,7.172499999999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.0,0.9998014427130641
1.0,51,55.54,0.1127115592365862,1.0890196078431371,0,2,7,0,7,4,12,0,0,3,0,0,0,1,0,0,0.0,0.07231499135316835
5.0,50,57.5,0.1415652173913043,1.15,3,3,4,0,4,2,7,5,7,3,0,0,0,3,0,0,0.0,0.015346330015467586
2.0,27,25.07,0.1735141603510171,0.9285185185185184,2,1,2,0,7,0,12,0,1,2,0,0,0,0,0,1,1.0,0.9997046659597024
0.0,21,90.99,0.538410814375206,4.332857142857144,1,2,2,0,6,1,1,2,0,2,0,0,1,0,0,1,1.0,0.9969357838144971
0.0,33,70.48,0.1418842224744608,2.135757575757576,0,0,3,1,1,5,12,0,1,0,0,0,0,1,0,0,0.0,0.001697751304104519
0.0,53,55.21,0.1802209744611483,1.0416981132075471,2,4,2,0,11,12,11,1,1,3,0,0,0,0,0,0,0.0,0.04871262560996793
